True_Label,Original_Probability,Platt_Scaling,Isotonic_Regression
1.0,0.9486312866210938,0.9002407083350186,0.800000011920929
0.0,0.008317973464727402,0.038039832289541824,0.008547008968889713
0.0,0.26978352665901184,0.1518203428927762,0.22926829755306244
0.0,0.0028199953958392143,0.03689488486118515,0.0
1.0,0.6840112209320068,0.6618927297008307,0.6000000238418579
0.0,0.01779871992766857,0.04009477258100605,0.010204081423580647
0.0,0.03284059092402458,0.043574829371241706,0.03664921596646309
0.0,0.02696276269853115,0.04218189016889857,0.03664921596646309
1.0,0.8218604326248169,0.812724211178097,0.7910447716712952
0.0,0.008874029852449894,0.03815751303381328,0.008547008968889713
0.0,0.15192121267318726,0.08309335539261387,0.1627907007932663
0.0,0.009479518979787827,0.038286053055866125,0.008547008968889713
0.0,0.033307164907455444,0.04368726084657275,0.03664921596646309
0.0,0.011290810070931911,0.038673060975032855,0.008547008968889713
0.0,0.012501562014222145,0.03893384604234627,0.008547008968889713
0.0,0.040224842727184296,0.0453870408711321,0.04790419340133667
0.0,0.00984342209994793,0.038363506416364504,0.008547008968889713
0.0,0.010849333368241787,0.038578388603767104,0.008547008968889713
0.0,0.5790132880210876,0.5163403893313111,0.5769230723381042
0.0,0.051105938851833344,0.048188719685235866,0.0833333358168602
0.0,0.019056513905525208,0.04037526651533755,0.012195122428238392
0.0,0.014008031226694584,0.03926068225066168,0.008547008968889713
0.0,0.005229764152318239,0.03739257913804039,0.0027777778450399637
0.0,0.04292632266879082,0.04606779416018656,0.059907834976911545
0.0,0.01647927612066269,0.039802537601655905,0.008547008968889713
0.0,0.005875774193555117,0.03752709394494307,0.0027777778450399637
0.0,0.017463000491261482,0.040020221845517095,0.010204081423580647
0.0,0.009320860728621483,0.03825233115918809,0.008547008968889713
0.0,0.01989719830453396,0.040563790097465385,0.016393441706895828
0.0,0.018531806766986847,0.04025802657816612,0.012195122428238392
1.0,0.9153039455413818,0.8815759156621994,0.800000011920929
0.0,0.026074184104800224,0.041975051645995624,0.03664921596646309
0.0,0.08224395662546158,0.05713953609210079,0.09803921729326248
1.0,0.9831460118293762,0.9167679590585049,0.9411764740943909
0.0,0.007051621563732624,0.03777312802076234,0.005376344081014395
0.0,0.05288253724575043,0.04866148547602064,0.0833333358168602
0.0,0.15460580587387085,0.08428219654592192,0.1627907007932663
0.0,0.0813334584236145,0.05685691885418476,0.08644859492778778
0.0,0.0025990225840359926,0.036849567085220025,0.0
0.0,0.05407693609595299,0.04898179418986799,0.0833333358168602
0.0,0.004187553655356169,0.03717654231812297,0.0
0.0,0.008107197470963001,0.037995315978052654,0.008547008968889713
0.0,0.1398184448480606,0.07792113517416366,0.1627907007932663
0.0,0.004873109050095081,0.03731851365738097,0.0027777778450399637
0.0,0.011911418288946152,0.03880652428780158,0.008547008968889713
0.0,0.01691315323114395,0.039898408197159424,0.008547008968889713
0.0,0.011757154017686844,0.03877330815858057,0.008547008968889713
0.0,0.254726767539978,0.14095915556911456,0.22926829755306244
1.0,0.675953209400177,0.6514016118396383,0.6000000238418579
0.0,0.021838342770934105,0.041002317730990646,0.03664921596646309
1.0,0.5408238768577576,0.4612885690862797,0.5625
0.0,0.02234870009124279,0.04111836487091086,0.03664921596646309
0.0,0.46911439299583435,0.36140452222506153,0.5625
0.0,0.0218453761190176,0.04100391486996378,0.03664921596646309
0.0,0.0038029314018785954,0.03709711860375921,0.0
0.0,0.01312616840004921,0.03906903958432649,0.008547008968889713
0.0,0.009475646540522575,0.038285229651478,0.008547008968889713
0.0,0.010174300521612167,0.038434061341779124,0.008547008968889713
0.0,0.009541618637740612,0.03829925975141541,0.008547008968889713
0.0,0.011780579574406147,0.03877835038371462,0.008547008968889713
1.0,0.2774115800857544,0.1575803034339443,0.22926829755306244
0.0,0.029131196439266205,0.04269074401366312,0.03664921596646309
0.0,0.006585275288671255,0.03767536492845638,0.005376344081014395
0.0,0.0077749015763401985,0.037925236032012345,0.008064516820013523
1.0,0.8084710836410522,0.8006699740754524,0.7910447716712952
0.0,0.05407693609595299,0.04898179418986799,0.0833333358168602
0.0,0.008190423250198364,0.038012887447829914,0.008547008968889713
0.0,0.002373063238337636,0.03680328201750783,0.0
0.0,0.0936560183763504,0.0607954584914338,0.1304347813129425
1.0,0.038069888949394226,0.044850888774277876,0.04790419340133667
0.0,0.005808030720800161,0.037512966329487654,0.0027777778450399637
0.0,0.0034331080969423056,0.03702090470670853,0.0
0.0,0.02447732537984848,0.04160577867628713,0.03664921596646309
0.0,0.01851477101445198,0.04025422560165319,0.012195122428238392
0.0,0.6862084865570068,0.6647265620971926,0.6000000238418579
0.0,0.019730310887098312,0.040526298627395554,0.016393441706895828
1.0,0.977997899055481,0.9144711393204594,0.9411764740943909
0.0,0.0074174427427351475,0.037849987943656536,0.008064516820013523
1.0,0.2206578254699707,0.11877396064349736,0.22926829755306244
0.0,0.07002153247594833,0.05345361861186433,0.08644859492778778
0.0,0.019939521327614784,0.0405733032972313,0.016393441706895828
1.0,0.622771143913269,0.5788570634460519,0.5769230723381042
0.0,0.013130567036569118,0.03906999324663246,0.008547008968889713
0.0,0.03757036477327347,0.044727471732682884,0.04790419340133667
0.0,0.06824522465467453,0.0529369701336041,0.08644859492778778
0.0,0.03038138337433338,0.042986778183437116,0.03664921596646309
0.0,0.0366695262491703,0.04450572013552928,0.04790419340133667
0.0,0.007372941821813583,0.037840630171013995,0.008064516820013523
0.0,0.016020644456148148,0.03970143726321862,0.008547008968889713
0.0,0.01580609567463398,0.039654226890670656,0.008547008968889713
0.0,0.01015492808073759,0.038429927024491405,0.008547008968889713
0.0,0.1443336308002472,0.07981533950674237,0.1627907007932663
0.0,0.0054824454709887505,0.03744513818559262,0.0027777778450399637
0.0,0.03759488835930824,0.044733523192474825,0.04790419340133667
0.0,0.0023261206224560738,0.03679367340160568,0.0
0.0,0.06358266621828079,0.051603183940405264,0.08644859492778778
0.0,0.04002565145492554,0.04533722715597631,0.04790419340133667
0.0,0.0050181373953819275,0.0373486142249818,0.0027777778450399637
0.0,0.033103808760643005,0.04363822362226301,0.03664921596646309
1.0,0.34752002358436584,0.2190053786421882,0.25974026322364807
1.0,0.6367980241775513,0.5984684030923567,0.6000000238418579
0.0,0.02348666824400425,0.041378253668835394,0.03664921596646309
0.0,0.04000300168991089,0.045331566205561044,0.04790419340133667
1.0,0.33768218755722046,0.20944322704899582,0.25974026322364807
0.0,0.09770984947681427,0.0621460126761254,0.1304347813129425
0.0,0.048877082765102386,0.04760177047688726,0.059907834976911545
0.0,0.002513025188818574,0.036831944953007845,0.0
1.0,0.011542731896042824,0.03872718417783911,0.008547008968889713
0.0,0.015986626967787743,0.03969394829448437,0.008547008968889713
0.0,0.02767198346555233,0.042347677581993044,0.03664921596646309
0.0,0.009115763939917088,0.038208781281245274,0.008547008968889713
0.0,0.006952458526939154,0.03775231947013856,0.005376344081014395
0.0,0.0885196104645729,0.05912365762928256,0.1304347813129425
1.0,0.43278181552886963,0.31451576307044254,0.30000001192092896
0.0,0.01632607728242874,0.03976873917295872,0.008547008968889713
0.0,0.18078948557376862,0.09670983437728436,0.19130434095859528
1.0,0.44608956575393677,0.33131577485000263,0.5625
0.0,0.0307973250746727,0.04308570377059002,0.03664921596646309
0.0,0.005933847744017839,0.0375392090091737,0.0027777778450399637
0.0,0.048812296241521835,0.047584811510093035,0.059907834976911545
0.0,0.011802264489233494,0.03878301850589375,0.008547008968889713
0.0,0.003711838275194168,0.037078331966254666,0.0
0.0,0.08153373748064041,0.05691897225363358,0.08644859492778778
0.0,0.00538953160867095,0.03742580336297191,0.0027777778450399637
0.0,0.017928382381796837,0.04012360137324916,0.010204081423580647
0.0,0.021022062748670578,0.04081736012368056,0.016393441706895828
0.0,0.10612162202596664,0.06503823928978297,0.1304347813129425
0.0,0.009505770169198513,0.03829163534633246,0.008547008968889713
0.0,0.019270669668912888,0.04042321115061945,0.016393441706895828
0.0,0.01856238581240177,0.04026485016447605,0.012195122428238392
0.0,0.029493777081370354,0.04277639907480229,0.03664921596646309
0.0,0.005661526694893837,0.03748243101040458,0.0027777778450399637
0.0,0.2567768692970276,0.1423988620994798,0.22926829755306244
0.0,0.043333280831575394,0.046171183219814914,0.059907834976911545
0.0,0.019225500524044037,0.04041309426393296,0.016393441706895828
