feature,importance
vitals_sbp_last_m,0.010636530589494214
vitals_sbp_mean_m,0.010619257228972856
vitals_sbp_coeff_m,0.010600491125267581
vitals_sbp_min_m,0.010584363578236663
labvalues_lactate_median,0.010554719775760987
vitals_sbp_rate_change_m,0.010538020546478946
vitals_sbp_median_m,0.010519216746135499
labvalues_lactate_mean,0.010453731934605002
vitals_sbp_std_m,0.01043288810152444
labvalues_bicarbonate_max,0.010432734268213154
labvalues_alkaline_phosphatase_mean,0.010397652059948087
"labvalues_creatine_kinase,_mb_isoenzyme_coeff_m",0.010350813757511786
"labvalues_creatine_kinase,_mb_isoenzyme_median_m",0.010319200667436235
"labvalues_creatine_kinase,_mb_isoenzyme_last_m",0.01030438096623402
"labvalues_creatine_kinase,_mb_isoenzyme_rate_change_m",0.010289566500810907
"labvalues_creatine_kinase,_mb_isoenzyme_first_m",0.010276649923180229
"labvalues_creatine_kinase,_mb_isoenzyme_min_m",0.010270875305635854
"labvalues_creatine_kinase,_mb_isoenzyme_std_m",0.010260913750156761
"labvalues_creatine_kinase,_mb_isoenzyme_max_m",0.010245300989714452
"labvalues_creatine_kinase,_mb_isoenzyme_mean_m",0.010231452974723651
labvalues_lactate_min,0.01012835030491641
labvalues_chloride_first,0.010064995409130802
labvalues_creatine_kinase_(ck)_mean,0.00996836949967951
vitals_temperature_min,0.009934663702526223
labvalues_lactate_last,0.009912595668748508
labvalues_alkaline_phosphatase_min,0.00980934565570533
labvalues_lymphocytes_rate_change_m,0.009715213562245481
labvalues_creatine_kinase_(ck)_median,0.009397341457302219
labvalues_creatine_kinase_(ck)_first,0.009378619241400203
labvalues_bicarbonate_median,0.009314495046750382
labvalues_bicarbonate_mean,0.009054839026584886
labvalues_sodium_first,0.008925731617178797
labvalues_bicarbonate_min,0.008626006775645692
labvalues_chloride_mean,0.008513386805707356
labvalues_chloride_last,0.008495632335860592
labvalues_creatine_kinase_(ck)_last,0.008442255831970214
vitals_temperature_max,0.0084084870355141
labvalues_chloride_min,0.008373975792193022
labvalues_chloride_median,0.008154989835249581
labvalues_chloride_max,0.008090606228195725
vitals_temperature_std_m,0.007892485952270361
labvalues_bicarbonate_last,0.007875600932416547
labvalues_base_excess_rate_change_m,0.007873099575226661
vitals_temperature_last_m,0.007801139813145711
vitals_temperature_median_m,0.0077757067807906425
vitals_temperature_rate_change_m,0.0076853458993446115
vitals_temperature_mean_m,0.0076607239793738706
vitals_temperature_max_m,0.007656671015596657
vitals_temperature_min_m,0.0076519417527943
vitals_temperature_first_m,0.007617341704974934
vitals_temperature_coeff_m,0.007577003447762763
labvalues_ph_last,0.007382614919149091
labvalues_ph_min,0.007317236089842481
labvalues_ph_median,0.007124679528779439
labvalues_ph_mean,0.007118423019512876
labvalues_albumin_max_m,0.007102052981343148
labvalues_albumin_coeff_m,0.007067597973249576
labvalues_albumin_first_m,0.007048858603946428
labvalues_albumin_last_m,0.007016985882883091
labvalues_albumin_mean_m,0.007007612417027758
labvalues_albumin_std_m,0.006992554925898275
labvalues_albumin_min_m,0.006976469664954493
labvalues_albumin_median_m,0.00693548386929615
labvalues_albumin_rate_change_m,0.006927802799548771
labvalues_ph_max,0.006842032919993471
labvalues_ph_first,0.006840374657171196
labvalues_urea_nitrogen_first_m,0.006835067480111775
labvalues_urea_nitrogen_median_m,0.0067581125836154565
labvalues_urea_nitrogen_min_m,0.006721781075411855
labvalues_bicarbonate_max_m,0.006669684028513074
labvalues_urea_nitrogen_max_m,0.006657847759443029
labvalues_urea_nitrogen_mean_m,0.006632966367761809
labvalues_urea_nitrogen_rate_change_m,0.006627062480398309
labvalues_creatinine_median_m,0.006623861883410428
labvalues_urea_nitrogen_coeff_m,0.0066019090372792565
labvalues_urea_nitrogen_std_m,0.006589233278478787
labvalues_bicarbonate_last_m,0.006553218061877487
labvalues_bicarbonate_coeff_m,0.006524456063925754
labvalues_urea_nitrogen_last_m,0.006498711843110868
labvalues_bicarbonate_rate_change_m,0.006490827679721404
labvalues_bicarbonate_mean_m,0.006420848001274862
labvalues_bicarbonate_min_m,0.006409520365908974
"labvalues_fibrinogen,_functional_median",0.006399491570856754
labvalues_bicarbonate_median_m,0.006373512260528513
labvalues_bicarbonate_std_m,0.006372172373419744
