feature,mean_abs_shap
vitals_heartrate_max_m,0.00031074966200480956
labvalues_hemoglobin_coeff_m,0.00031031450993421574
labvalues_asparate_aminotransferase_(ast)_coeff_m,0.0003096407325086119
vitals_resprate_std_m,0.00030902061600215805
"labvalues_calcium,_total_median_m",0.0003090110504581389
labvalues_basophils_min_m,0.0003084602863841148
vitals_resprate_mean_m,0.0003081045830654716
"labvalues_calcium,_total_last",0.0003074708194718907
labvalues_absolute_lymphocyte_count_last_m,0.00030707854759966577
vitals_o2sat_min,0.00030581312231093703
labvalues_absolute_eosinophil_count_mean_m,0.00030566415514272194
labvalues_asparate_aminotransferase_(ast)_median_m,0.0003051403121144816
"labvalues_bilirubin,_total_mean",0.0003046416916103141
labvalues_absolute_lymphocyte_count_first,0.00030359367452217613
labvalues_hemoglobin_rate_change_m,0.00030162513579134223
vitals_sbp_coeff,0.0002989374977933039
labvalues_inr(pt)_mean,0.0002966619901602776
labvalues_bicarbonate_last_m,0.0002954805093105364
labvalues_platelet_count_max_m,0.00029496906438248514
"labvalues_calcium,_total_max_m",0.0002908818827581854
labvalues_pt_rate_change_m,0.00029069968804185467
labvalues_sodium_max_m,0.0002890187300277205
"labvalues_calcium,_total_last_m",0.00028778106420941185
vitals_temperature_first_m,0.0002863694910379309
labvalues_hematocrit_first_m,0.00028384277307876005
vitals_sbp_coeff_m,0.0002821439591329664
labvalues_urea_nitrogen_median_m,0.00028184343990138316
labvalues_red_blood_cells_coeff_m,0.00027997703783734095
labvalues_alanine_aminotransferase_(alt)_min_m,0.00027996903938895556
labvalues_creatinine_min,0.00027915772997961596
labvalues_asparate_aminotransferase_(ast)_std_m,0.00027898691029409407
labvalues_asparate_aminotransferase_(ast)_last_m,0.0002787404208832527
labvalues_phosphate_min_m,0.00027870579863201785
labvalues_hematocrit_min_m,0.0002784126347500546
labvalues_pt_std_m,0.0002781401481818762
labvalues_lymphocytes_coeff_m,0.00027809737835666223
"labvalues_bilirubin,_total_first",0.00027688141771122334
labvalues_ph_mean_m,0.00027685880181426434
labvalues_hemoglobin_median_m,0.00027432862723675554
labvalues_platelet_count_last_m,0.0002742368941192126
vitals_temperature_mean,0.0002732003000907071
labvalues_sodium_std_m,0.0002689932548393017
labvalues_bands_rate_change_m,0.0002686561614591483
labvalues_glucose_median_m,0.00026859051499673116
labvalues_absolute_lymphocyte_count_last,0.00026693162393978296
labvalues_bands_coeff_m,0.00026657575751382013
labvalues_phosphate_max_m,0.00026551849225953106
labvalues_chloride_first_m,0.0002645614692294771
labvalues_absolute_lymphocyte_count_rate_change_m,0.0002640434408579324
labvalues_glucose_coeff_m,0.0002635835138426614
labvalues_lactate_first,0.00026303437546403073
labvalues_basophils_last_m,0.0002627910845052668
"labvalues_bilirubin,_total_max",0.0002602768818662291
labvalues_bicarbonate_min_m,0.0002572870049274911
labvalues_alkaline_phosphatase_std_m,0.0002559525600008783
labvalues_chloride_max_m,0.0002553265606021569
labvalues_bands_max,0.00025417458385658165
labvalues_bands_std_m,0.00025269297569758463
vitals_dbp_min_m,0.0002526894178732846
labvalues_base_excess_mean,0.000252139143564996
labvalues_albumin_first_m,0.00025208694159618974
labvalues_oxygen_saturation_max,0.0002508546072158282
"labvalues_bilirubin,_total_min_m",0.00024990124674195615
"labvalues_calcium,_total_min",0.00024904354597597944
"labvalues_fibrinogen,_functional_max",0.00024837957391753206
labvalues_eosinophils_last,0.00024822217183404405
"labvalues_calcium,_total_mean",0.0002476311658411561
labvalues_bands_min,0.00024407200110303505
labvalues_bands_median_m,0.00024344356476410666
labvalues_oxygen_saturation_first,0.00024254583807626772
labvalues_basophils_std_m,0.00024182721067735004
labvalues_ph_first_m,0.00023893856160438532
"labvalues_fibrinogen,_functional_std_m",0.00023703257708818982
labvalues_chloride_min_m,0.0002355235872523025
vitals_o2sat_max_m,0.00023504979883250598
labvalues_rdw_first_m,0.0002348036151691275
labvalues_eosinophils_std_m,0.00023448968119089386
"labvalues_calcium,_total_std_m",0.00023413454196906968
vitals_resprate_coeff_m,0.00023249873990156545
labvalues_hematocrit_rate_change_m,0.0002297004773745357
labvalues_rdw_max_m,0.00022830344628627585
"labvalues_calcium,_total_mean_m",0.00022818459900554445
labvalues_eosinophils_mean_m,0.00022794649653543785
labvalues_absolute_lymphocyte_count_min,0.00022780271698673004
labvalues_lymphocytes_min_m,0.00022519100618378473
labvalues_potassium_coeff_m,0.0002249352473527324
labvalues_creatinine_median_m,0.00022462752788959505
"labvalues_bilirubin,_total_rate_change_m",0.00022412722252374806
labvalues_neutrophils_std_m,0.00022277139774814713
labvalues_chloride_std_m,0.00022153266122239756
vitals_dbp_median_m,0.00022092423602006672
labvalues_potassium_rate_change_m,0.00022019291383074347
"labvalues_fibrinogen,_functional_last_m",0.00022004044870480043
labvalues_albumin_min_m,0.00021991874471859773
labvalues_alkaline_phosphatase_min_m,0.0002197550745040644
labvalues_creatinine_mean,0.0002192579530894818
vitals_dbp_max_m,0.00021896603551190097
labvalues_bands_min_m,0.00021895428868970158
"labvalues_fibrinogen,_functional_median_m",0.00021858412071411947
"labvalues_fibrinogen,_functional_max_m",0.00021790663237902664
vitals_sbp_mean_m,0.00021736664862632437
labvalues_phosphate_min,0.0002152105563416171
labvalues_magnesium_max_m,0.00021431650764499466
labvalues_absolute_lymphocyte_count_median,0.0002135519959076717
labvalues_white_blood_cells_last_m,0.00021303100750367322
"labvalues_fibrinogen,_functional_mean_m",0.0002128298275380942
labvalues_bands_last_m,0.00021237613206733386
labvalues_glucose_std_m,0.00021204062768320853
labvalues_inr(pt)_last,0.00021198488054798936
labvalues_albumin_coeff_m,0.00021099763231291035
labvalues_bands_mean_m,0.00020963589024987784
"labvalues_creatine_kinase,_mb_isoenzyme_last_m",0.0002095040091665421
labvalues_absolute_eosinophil_count_first_m,0.0002088822657460696
labvalues_urea_nitrogen_coeff_m,0.00020790501837478814
labvalues_hematocrit_last_m,0.00020779343963056362
labvalues_pco2_min,0.0002075978604700428
"labvalues_fibrinogen,_functional_first_m",0.00020756902184562164
"labvalues_fibrinogen,_functional_rate_change_m",0.00020714771998202642
labvalues_base_excess_mean_m,0.00020683218931969805
labvalues_red_blood_cells_first_m,0.0002062833990904096
labvalues_creatinine_median,0.00020344248030764334
labvalues_alkaline_phosphatase_mean_m,0.00020298986850139045
"labvalues_calcium,_total_median",0.00020269880056383017
labvalues_magnesium_max,0.00020237886139859996
labvalues_asparate_aminotransferase_(ast)_min_m,0.0002021103766038004
labvalues_red_blood_cells_rate_change_m,0.00020184838762602196
"labvalues_fibrinogen,_functional_min_m",0.0002015559876587325
labvalues_eosinophils_first,0.00020084523518338671
labvalues_glucose_max_m,0.00019956229008371906
labvalues_magnesium_median,0.0001993933025535739
labvalues_eosinophils_max,0.00019874586072128332
labvalues_glucose_std,0.0001984262105555672
labvalues_white_blood_cells_first_m,0.00019655214665593234
labvalues_bands_max_m,0.00019634777103300395
labvalues_magnesium_last,0.0001961768609933827
labvalues_inr(pt)_max,0.0001960127955086506
labvalues_bands_first_m,0.00019577475647164987
labvalues_ph_min_m,0.00019573151795601972
labvalues_eosinophils_first_m,0.00019556016942319943
"labvalues_calcium,_total_rate_change_m",0.0001954673371433273
labvalues_lactate_mean,0.00019519283700475398
"labvalues_fibrinogen,_functional_coeff_m",0.00019489542447124819
vitals_dbp_std_m,0.00019438711791448782
"labvalues_fibrinogen,_functional_last",0.00019412090981336404
labvalues_lactate_median,0.00019361769246668814
vitals_o2sat_rate_change_m,0.0001929800861886406
labvalues_base_excess_max_m,0.00019234467645352994
vitals_sbp_median_m,0.00019207333970949493
"labvalues_bilirubin,_total_last_m",0.0001909701558189454
labvalues_magnesium_mean,0.00018994214584532897
labvalues_red_blood_cells_last_m,0.0001898751260411906
labvalues_magnesium_median_m,0.0001896930223122979
