feature,mean_abs_shap
labvalues_inr(pt)_median,0.0
labvalues_inr(pt)_max,0.0
labvalues_inr(pt)_std,0.0
labvalues_hematocrit_median,0.0
"labvalues_creatine_kinase,_mb_isoenzyme_std",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_first",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_last",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_rate_change",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_coeff",0.0
labvalues_creatinine_median,0.0
labvalues_creatinine_min,0.0
labvalues_creatinine_first,0.0
labvalues_creatinine_coeff,0.0
labvalues_eosinophils_median,0.0
labvalues_free_calcium_mean,0.0
labvalues_eosinophils_last,0.0
labvalues_eosinophils_rate_change,0.0
labvalues_eosinophils_coeff,0.0
"labvalues_fibrinogen,_functional_mean",0.0
"labvalues_fibrinogen,_functional_median",0.0
"labvalues_fibrinogen,_functional_max",0.0
"labvalues_fibrinogen,_functional_std",0.0
"labvalues_fibrinogen,_functional_first",0.0
"labvalues_fibrinogen,_functional_last",0.0
"labvalues_fibrinogen,_functional_rate_change",0.0
"labvalues_fibrinogen,_functional_coeff",0.0
labvalues_eosinophils_std,0.0
labvalues_absolute_lymphocyte_count_rate_change,0.0
labvalues_absolute_lymphocyte_count_coeff,0.0
labvalues_alanine_aminotransferase_(alt)_median,0.0
labvalues_alanine_aminotransferase_(alt)_max,0.0
labvalues_alanine_aminotransferase_(alt)_first,0.0
labvalues_alanine_aminotransferase_(alt)_last,0.0
labvalues_alanine_aminotransferase_(alt)_rate_change,0.0
