feature,importance_gain
vitals_o2sat_first,0.0
labvalues_absolute_basophil_count_std,0.0
labvalues_absolute_basophil_count_max,0.0
labvalues_absolute_basophil_count_median,0.0
labvalues_ph_max,0.0
labvalues_potassium_median,0.0
labvalues_platelet_count_coeff,0.0
labvalues_ph_first,0.0
labvalues_platelet_count_last,0.0
labvalues_platelet_count_first,0.0
labvalues_platelet_count_std,0.0
labvalues_c-reactive_protein_mean,0.0
labvalues_carboxyhemoglobin_median,0.0
labvalues_carboxyhemoglobin_mean,0.0
labvalues_ph_rate_change,0.0
labvalues_ph_last,0.0
labvalues_platelet_count_rate_change,0.0
"labvalues_bilirubin,_direct_rate_change",0.0
"labvalues_bilirubin,_direct_last",0.0
"labvalues_bilirubin,_direct_first",0.0
"labvalues_bilirubin,_direct_std",0.0
"labvalues_bilirubin,_direct_max",0.0
labvalues_creatine_kinase_(ck)_max,0.0
labvalues_creatine_kinase_(ck)_min,0.0
labvalues_albumin_rate_change,0.0
labvalues_absolute_basophil_count_last,0.0
labvalues_albumin_first,0.0
labvalues_albumin_std,0.0
labvalues_albumin_min,0.0
"labvalues_creatine_kinase,_mb_isoenzyme_max",0.0
labvalues_ph_coeff,0.0
labvalues_potassium_rate_change,0.0
labvalues_potassium_last,0.0
labvalues_potassium_std,0.0
labvalues_albumin_last,0.0
"labvalues_bilirubin,_total_median",0.0
labvalues_c-reactive_protein_rate_change,0.0
labvalues_c-reactive_protein_last,0.0
labvalues_c-reactive_protein_first,0.0
labvalues_c-reactive_protein_std,0.0
labvalues_c-reactive_protein_max,0.0
labvalues_c-reactive_protein_min,0.0
"labvalues_bilirubin,_direct_min",0.0
"labvalues_bilirubin,_direct_coeff",0.0
"labvalues_bilirubin,_total_coeff",0.0
"labvalues_bilirubin,_total_rate_change",0.0
"labvalues_bilirubin,_total_last",0.0
"labvalues_bilirubin,_total_first",0.0
"labvalues_bilirubin,_total_std",0.0
"labvalues_bilirubin,_total_max",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_min",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_median",0.0
"labvalues_bilirubin,_direct_median",0.0
labvalues_rdw_rate_change,0.0
labvalues_rdw_last,0.0
labvalues_rdw_first,0.0
labvalues_rdw_std,0.0
labvalues_rdw_median,0.0
vitals_temperature_rate_change,0.0
labvalues_red_blood_cells_median,0.0
labvalues_absolute_basophil_count_mean,0.0
labvalues_absolute_basophil_count_first,0.0
labvalues_urea_nitrogen_median,0.0
labvalues_c-reactive_protein_median,0.0
"labvalues_calcium,_total_std",0.0
labvalues_basophils_coeff,0.0
labvalues_troponin_t_last,0.0
labvalues_troponin_t_first,0.0
labvalues_troponin_t_std,0.0
labvalues_troponin_t_max,0.0
labvalues_oxygen_saturation_std,0.0
labvalues_oxygen_saturation_rate_change,0.0
labvalues_ph_median,0.0
labvalues_ph_mean,0.0
labvalues_pco2_coeff,0.0
labvalues_pco2_rate_change,0.0
labvalues_pco2_std,0.0
demographics_ethnicity_white,0.0
labvalues_sodium_last,0.0
labvalues_rdw_coeff,0.0
labvalues_sodium_std,0.0
vitals_temperature_mean,0.0
labvalues_sodium_median,0.0
labvalues_red_blood_cells_coeff,0.0
labvalues_red_blood_cells_rate_change,0.0
labvalues_red_blood_cells_std,0.0
labvalues_troponin_t_median,0.0
labvalues_white_blood_cells_first,0.0
labvalues_sodium_first,0.0
"labvalues_creatine_kinase,_mb_isoenzyme_last",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_first",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_std",0.0
labvalues_bands_last,0.0
labvalues_alkaline_phosphatase_first,0.0
labvalues_alkaline_phosphatase_std,0.0
labvalues_alkaline_phosphatase_max,0.0
labvalues_alkaline_phosphatase_median,0.0
"labvalues_bilirubin,_total_min",0.0
labvalues_asparate_aminotransferase_(ast)_coeff,0.0
labvalues_asparate_aminotransferase_(ast)_rate_change,0.0
labvalues_free_calcium_min,0.0
labvalues_hematocrit_median,0.0
labvalues_glucose_rate_change,0.0
labvalues_glucose_std,0.0
labvalues_alkaline_phosphatase_rate_change,0.0
labvalues_alkaline_phosphatase_last,0.0
labvalues_albumin_coeff,0.0
labvalues_inr(pt)_coeff,0.0
labvalues_absolute_eosinophil_count_std,0.0
labvalues_absolute_eosinophil_count_median,0.0
labvalues_absolute_basophil_count_coeff,0.0
labvalues_absolute_basophil_count_rate_change,0.0
labvalues_troponin_t_min,0.0
labvalues_inr(pt)_max,0.0
labvalues_inr(pt)_median,0.0
labvalues_alkaline_phosphatase_coeff,0.0
labvalues_lymphocytes_last,0.0
labvalues_lymphocytes_first,0.0
labvalues_lymphocytes_std,0.0
labvalues_lymphocytes_median,0.0
labvalues_lactate_coeff,0.0
labvalues_asparate_aminotransferase_(ast)_last,0.0
labvalues_asparate_aminotransferase_(ast)_std,0.0
labvalues_asparate_aminotransferase_(ast)_median,0.0
labvalues_hemoglobin_coeff,0.0
labvalues_chloride_coeff,0.0
labvalues_chloride_rate_change,0.0
labvalues_chloride_first,0.0
labvalues_creatinine_median,0.0
"labvalues_creatine_kinase,_mb_isoenzyme_coeff",0.0
"labvalues_creatine_kinase,_mb_isoenzyme_rate_change",0.0
labvalues_carboxyhemoglobin_coeff,0.0
labvalues_carboxyhemoglobin_rate_change,0.0
"labvalues_fibrinogen,_functional_max",0.0
labvalues_carboxyhemoglobin_first,0.0
labvalues_bands_first,0.0
labvalues_bands_std,0.0
labvalues_bands_max,0.0
