True_Label,MLP_Original_Probability,MLP_Platt_Scaling,MLP_Isotonic_Regression
0.0,0.008040977641940117,0.050519434775323904,0.001792114693671465
0.0,0.011929357424378395,0.05168545553753172,0.014825796708464622
1.0,0.06765694916248322,0.07143379791307196,0.0635538250207901
0.0,0.009576910175383091,0.05097701378797041,0.0117647061124444
0.0,0.0036328525748103857,0.04922768883434164,0.0
0.0,0.014489348977804184,0.05246697196020626,0.014825796708464622
0.0,0.2307337522506714,0.1741716617607608,0.37681159377098083
0.0,0.015749124810099602,0.05285564355477728,0.014825796708464622
1.0,0.5142890214920044,0.5491560013767319,0.737864077091217
0.0,0.051466185599565506,0.06507048912068686,0.0635538250207901
0.0,0.011327357031404972,0.051503281177340154,0.014825796708464622
1.0,0.08472991734743118,0.07876218307279909,0.12790697813034058
0.0,0.06229853257536888,0.06926667306647552,0.0635538250207901
0.0,0.006792945321649313,0.050150492284953836,0.001792114693671465
0.0,0.01948884129524231,0.0540255085741594,0.014825796708464622
0.0,0.11831073462963104,0.095210721538492,0.21910113096237183
0.0,0.024341532960534096,0.055579949765868296,0.030364371836185455
0.0,0.07978042215108871,0.07656964329924412,0.12195122241973877
0.0,0.06020217761397362,0.06843551357574665,0.0635538250207901
0.0,0.013856349512934685,0.052272696730983746,0.014825796708464622
0.0,0.010165569372475147,0.051153422310217696,0.0117647061124444
0.0,0.010009633377194405,0.05110663548562767,0.0117647061124444
0.0,0.1242634505033493,0.098429667048052,0.21910113096237183
0.0,0.0058631254360079765,0.049877280049752504,0.001792114693671465
0.0,0.06126970052719116,0.06885760225310386,0.0635538250207901
0.0,0.0586780421435833,0.06783703825250782,0.0635538250207901
0.0,0.04640790820121765,0.06319309200068268,0.0635538250207901
0.0,0.054874736815690994,0.06636471795358544,0.0635538250207901
0.0,0.22407208383083344,0.16832519903095677,0.37681159377098083
0.0,0.044410303235054016,0.06246567906774411,0.0635538250207901
0.0,0.018204694613814354,0.053621072690552773,0.014825796708464622
0.0,0.038969311863183975,0.06052383906096471,0.04471544548869133
0.0,0.020892968401312828,0.05447102282567925,0.014825796708464622
0.0,0.7374888062477112,0.8288655008682704,0.7514792680740356
0.0,0.030047981068491936,0.05746170583135901,0.030364371836185455
0.0,0.028603805229067802,0.05697989555339758,0.030364371836185455
0.0,0.03962022811174393,0.06075313704410234,0.04471544548869133
0.0,0.004446542821824551,0.04946375019111451,0.001792114693671465
0.0,0.016389567404985428,0.05305427659367912,0.014825796708464622
0.0,0.007856985554099083,0.05046488209651251,0.001792114693671465
0.0,0.02979183942079544,0.057375972880962,0.030364371836185455
0.0,0.006058885715901852,0.04993468352707296,0.001792114693671465
0.0,0.04385941103100777,0.06226645471045004,0.0635538250207901
0.0,0.1614581197500229,0.12081119358147488,0.26923078298568726
0.0,0.03410454839468002,0.05883560920287783,0.03999999910593033
0.0,0.0076238540932536125,0.050395839963493554,0.001792114693671465
0.0,0.09548133611679077,0.08372379351121996,0.12790697813034058
0.0,0.08915455639362335,0.08077067187093163,0.12790697813034058
0.0,0.047794148325920105,0.06370251593217117,0.0635538250207901
1.0,0.08350919187068939,0.07821614738102489,0.12790697813034058
0.0,0.004619844723492861,0.04951416559490115,0.001792114693671465
0.0,0.2505945861339569,0.19255096184124737,0.41747573018074036
0.0,0.050870630890131,0.06484678012110481,0.0635538250207901
0.0,0.012097900733351707,0.05173656834176311,0.014825796708464622
0.0,0.08219575881958008,0.07763251390725477,0.12790697813034058
0.0,0.018284955993294716,0.05364626673482032,0.014825796708464622
0.0,0.028649717569351196,0.056995154380203944,0.030364371836185455
0.0,0.10476603358983994,0.08823530571410108,0.12790697813034058
0.0,0.9757895469665527,0.954840546615912,0.7514792680740356
0.0,0.012548276223242283,0.051873384736829925,0.014825796708464622
1.0,0.4089295268058777,0.38833427129795367,0.5645161271095276
1.0,0.253667414188385,0.19552280070409164,0.41747573018074036
0.0,0.04223981499671936,0.06168417561267827,0.0635538250207901
0.0,0.013212969526648521,0.052075932221896604,0.014825796708464622
